V4_2,Data_Marking,CV,calendar-years,time,admin-geography,geography,ashe-statistics,statistics,ashe-sex,sex,ashe-working-pattern,workingpattern,ashe-hours-and-earnings,hoursandearnings,ashe-workplace-or-residence,workplaceorresidence
34152.0,,5.2,2016,2016,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.77,,3.5,2016,2016,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
15.03,,6.1,2016,2016,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
30889.0,,8.8,2016,2016,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.18,,3.2,2016,2016,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
33076.0,,4.5,2016,2016,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
17.75,,4.4,2016,2016,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
34373.0,,5.3,2016,2016,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
37483.0,,7.2,2016,2016,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
39714.0,,11.0,2016,2016,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.13,,4.3,2016,2016,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
38173.0,,5.1,2017,2017,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
42154.0,,7.1,2017,2017,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
30906.0,,11.0,2017,2017,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
19.51,,4.4,2017,2017,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.88,,4.6,2017,2017,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.13,,4.6,2017,2017,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
33263.0,,7.3,2017,2017,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
34096.0,,5.0,2017,2017,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.47,,3.2,2017,2017,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
35779.0,,5.4,2017,2017,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.02,,7.4,2017,2017,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.37,,5.9,2017,2017,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
34989.0,,6.0,2018,2018,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
43836.0,,6.3,2018,2018,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
40018.0,,4.6,2018,2018,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
19.41,,4.3,2018,2018,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
17.64,,4.6,2018,2018,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
18.66,,3.2,2018,2018,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
27991.0,,10.0,2018,2018,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
42291.0,,9.3,2018,2018,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
37284.0,,7.5,2018,2018,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
13.6,,7.9,2018,2018,E09000010,Enfield,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.42,,6.6,2018,2018,E09000010,Enfield,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.75,,5.3,2018,2018,E09000010,Enfield,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
38770.0,,6.2,2016,2016,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.81,,3.6,2016,2016,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
34468.0,,8.6,2016,2016,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
34644.0,,6.7,2016,2016,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.59,,3.9,2016,2016,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
17.88,,2.8,2016,2016,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
29389.0,,5.4,2016,2016,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.43,,3.8,2016,2016,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
41724.0,,9.3,2016,2016,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
17.31,,5.4,2016,2016,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
14.97,,4.1,2016,2016,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
37549.0,,13.0,2016,2016,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
40190.0,,5.8,2017,2017,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
17.36,,5.5,2017,2017,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
38528.0,,6.6,2017,2017,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.63,,3.7,2017,2017,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.01,,5.5,2017,2017,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
37173.0,,14.0,2017,2017,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
31543.0,,7.9,2017,2017,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.46,,3.1,2017,2017,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
42186.0,,4.9,2017,2017,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.18,,5.7,2017,2017,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
36039.0,,5.1,2017,2017,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.89,,4.1,2017,2017,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
42047.0,,17.0,2018,2018,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
49501.0,,11.0,2018,2018,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
46403.0,,9.2,2018,2018,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.43,,5.0,2018,2018,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
21.59,,4.8,2018,2018,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
20.26,,3.5,2018,2018,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
30880.0,,5.8,2018,2018,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
36232.0,,5.8,2018,2018,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
39582.0,,8.1,2018,2018,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.58,,4.8,2018,2018,E09000009,Ealing,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.55,,5.6,2018,2018,E09000009,Ealing,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.81,,4.0,2018,2018,E09000009,Ealing,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
44384.0,,6.9,2016,2016,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
72243.0,,19.0,2016,2016,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
61763.0,,14.0,2016,2016,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
28.32,,6.7,2016,2016,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
18.43,,4.2,2016,2016,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
19.69,,5.8,2016,2016,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
33334.0,,7.2,2016,2016,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
42525.0,,9.4,2016,2016,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
25.97,,4.9,2016,2016,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.53,,5.1,2016,2016,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
22.15,,5.8,2016,2016,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
38572.0,,6.4,2016,2016,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
73692.0,,14.0,2017,2017,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
88845.0,,17.0,2017,2017,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
21.37,,6.4,2017,2017,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
27.87,,6.0,2017,2017,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
20.1,,6.6,2017,2017,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
46833.0,,9.9,2017,2017,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.58,,5.0,2017,2017,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.62,,4.6,2017,2017,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
43747.0,,13.0,2017,2017,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
31.81,,7.8,2017,2017,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
39407.0,,8.1,2017,2017,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
33309.0,,8.0,2017,2017,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
83724.0,,18.0,2018,2018,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
51570.0,,16.0,2018,2018,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
70687.0,,14.0,2018,2018,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
32.6,,7.4,2018,2018,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
22.18,,6.7,2018,2018,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
28.27,,5.5,2018,2018,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
31849.0,,7.1,2018,2018,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
45811.0,,9.8,2018,2018,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
39616.0,,7.0,2018,2018,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.31,,4.7,2018,2018,E09000027,Richmond upon Thames,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
20.73,,6.9,2018,2018,E09000027,Richmond upon Thames,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.73,,4.7,2018,2018,E09000027,Richmond upon Thames,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
53888.0,,3.8,2016,2016,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
64449.0,,12.0,2016,2016,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
24.57,,2.2,2016,2016,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
42890.0,,3.8,2016,2016,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
20.08,,1.9,2016,2016,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
49653.0,,11.0,2016,2016,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
61549.0,,5.3,2016,2016,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
76598.0,,17.0,2016,2016,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
23.1,,6.7,2016,2016,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
25.72,,5.6,2016,2016,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
27.83,,8.2,2016,2016,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
22.71,,1.6,2016,2016,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
,x,24.0,2017,2017,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
49338.0,,5.1,2017,2017,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
87207.0,,18.0,2017,2017,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
54470.0,,18.0,2017,2017,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
30.68,,6.9,2017,2017,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
21.81,,2.3,2017,2017,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
24.35,,8.8,2017,2017,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
24.82,,1.7,2017,2017,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
66884.0,,4.7,2017,2017,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
26.88,,2.3,2017,2017,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
35.17,,9.2,2017,2017,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
59878.0,,3.7,2017,2017,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
68561.0,,16.0,2018,2018,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
102084.0,,15.0,2018,2018,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
87702.0,,12.0,2018,2018,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
28.9,,7.6,2018,2018,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
33.68,,7.8,2018,2018,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
31.64,,5.6,2018,2018,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
50977.0,,4.1,2018,2018,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
72050.0,,5.5,2018,2018,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
63574.0,,4.0,2018,2018,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
22.95,,2.1,2018,2018,E09000033,Westminster,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
28.38,,2.4,2018,2018,E09000033,Westminster,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
26.15,,1.7,2018,2018,E09000033,Westminster,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
45055.0,,7.2,2016,2016,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
32414.0,,5.4,2016,2016,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.69,,3.6,2016,2016,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
34881.0,,6.5,2016,2016,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
40190.0,,5.4,2016,2016,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
30905.0,,5.5,2016,2016,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
15.88,,4.2,2016,2016,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.47,,4.5,2016,2016,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
19.98,,4.9,2016,2016,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.24,,3.5,2016,2016,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
33025.0,,4.4,2016,2016,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
16.5,,5.1,2016,2016,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
32305.0,,7.2,2017,2017,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
16.74,,4.6,2017,2017,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
16.51,,5.6,2017,2017,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.82,,4.2,2017,2017,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
40875.0,,5.2,2017,2017,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
37762.0,,4.1,2017,2017,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
15.36,,5.0,2017,2017,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.13,,4.1,2017,2017,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
18.09,,3.2,2017,2017,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
33432.0,,5.1,2017,2017,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
28686.0,,5.7,2017,2017,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
35869.0,,6.7,2017,2017,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
34054.0,,6.1,2018,2018,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
42448.0,,8.6,2018,2018,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
39025.0,,5.8,2018,2018,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,residence,Residence
18.07,,5.1,2018,2018,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
21.19,,4.7,2018,2018,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
19.98,,3.6,2018,2018,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
31548.0,,5.1,2018,2018,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
37092.0,,7.3,2018,2018,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
34442.0,,4.7,2018,2018,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
18.71,,7.4,2018,2018,E09000016,Havering,mean,Mean,male,Male,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.79,,4.1,2018,2018,E09000016,Havering,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
17.82,,4.5,2018,2018,E09000016,Havering,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,workplace,Workplace
16.49,,3.2,2016,2016,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
15.87,,4.4,2016,2016,E09000005,Brent,mean,Mean,female,Female,full-time,Full-Time,hourly-pay-gross,Hourly pay - Gross,residence,Residence
36579.0,,6.6,2016,2016,E09000005,Brent,mean,Mean,all,All,full-time,Full-Time,annual-pay-gross,Annual pay - Gross,workplace,Workplace
